;stage;fecha_hecho;poblacion;territorio;caracteristica;patrimonio;latitud;longitud;caso;valor;cantidad;id;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;id;sexo;edad;estado_civil;grupo_actor;actividad_delictiva;parentesco;ocupacion;discapacidad;grupo_especial;medio_transporte;nivel_academico;testigo;id;conducta;modalidad;caracterizacion;conducta_especial;arma_medio;articulo_penal;categoria_penal;id;bien;categoria_bien;grupo_bien;modelo;color;permiso;unidad_medida
122858;c998ae159de7480120d28ebcdd16ea1e71682a40;2018-03-28 07:20:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;ae6025515a1ed28ebf052ddf388fce6dfb609ce6;70b82b46893cda873d714b7b63e08af35d278f54;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,24873492;-75,56856722;VERDADERO;18245800;1;ae6025515a1ed28ebf052ddf388fce6dfb609ce6;La Candelaria;#1019;10;Oficina;Candelaria;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;70b82b46893cda873d714b7b63e08af35d278f54;Hurto a entidad financiera;Llave maestra;Sin dato;Sin dato;Llave maestra;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
129780;2d8a62066fe0707489f980948e5b48c2733aaa7c;2019-03-10 12:04:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;2f2985fcf5e779d70e7f53da27c03e3907fc42aa;b4a5b33091cd35255ebd6a7a1eb1c5bfad799299;62d2ea7f2b7bd190919d969739ffced297af8139;6,23289353;-75,59655643;VERDADERO;360000000;1;2f2985fcf5e779d70e7f53da27c03e3907fc42aa;Belén;#1603;16;Cajero electrónico;Belén;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;b4a5b33091cd35255ebd6a7a1eb1c5bfad799299;Hurto a entidad financiera;Rompimiento cerraduta;Sin dato;Sin dato;Objeto contundente;Sin dato;Sin dato;62d2ea7f2b7bd190919d969739ffced297af8139;Moneda falsa;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
131441;512e7a97d9a1e1cb58a95521ecd6a732aba27eea;2019-11-01 00:00:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;b8395d1d4bdb2b3c7853c4014654a0a7b8235992;9445b8bc530cf08926292ffab60599dabbf3ef18;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,247486;-75,568263;VERDADERO;100000;1;b8395d1d4bdb2b3c7853c4014654a0a7b8235992;La Candelaria;#1019;10;Banco;Laureles;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;9445b8bc530cf08926292ffab60599dabbf3ef18;Hurto a entidad financiera;Engaño;Sin dato;Sin dato;No;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
131467;61c30406d62a03c9e77473d9922c4d89c82ec9e4;2019-11-05 00:00:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;cfe78204adf786843627b8dbdc20a7a76a47cf48;9445b8bc530cf08926292ffab60599dabbf3ef18;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,248796;-75,568612;VERDADERO;1200000;1;cfe78204adf786843627b8dbdc20a7a76a47cf48;La Candelaria;#1019;10;Edificio;Laureles;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;9445b8bc530cf08926292ffab60599dabbf3ef18;Hurto a entidad financiera;Engaño;Sin dato;Sin dato;No;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
132049;HS_HURTO_GENERAL_2013_506;2003-03-13 10:15:00;07ab83f0191239f2f355a666b55c3f1add2229c7;093f2232bd945e853e3f25595e4296a394ff5189;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;VERDADERO;5175000;1;093f2232bd945e853e3f25595e4296a394ff5189;La Florida;#1417;14;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
132086;HS_HURTO_GENERAL_2013_831;2003-04-21 09:10:00;07ab83f0191239f2f355a666b55c3f1add2229c7;3172d01cc66a4b1410579f33770bc1eeabc20a07;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;VERDADERO;6400000;1;3172d01cc66a4b1410579f33770bc1eeabc20a07;El Poblado;#1418;14;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
132350;HS_HURTO_GENERAL_2010_3121;2003-08-11 18:45:00;07ab83f0191239f2f355a666b55c3f1add2229c7;7832d2f604c760d1589572a4c0b0eb6a7090fd61;14f4a9e06c485ef487d93e94e4a2e8f78702de94;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,232336;-75,579805;VERDADERO;237000016;1;7832d2f604c760d1589572a4c0b0eb6a7090fd61;Tenche;#1502;15;Banco;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;14f4a9e06c485ef487d93e94e4a2e8f78702de94;Hurto a entidad financiera;Rompimiento cerraduta;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
132355;HS_HURTO_GENERAL_2013_2621;2003-08-11 18:45:00;07ab83f0191239f2f355a666b55c3f1add2229c7;28115b487e65ac11b23dcf573a53a82b655aaeed;4aabaf8ee2cd35640dda2470c05e87f43f1ffa1a;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,232336;-75,579805;FALSO;237000016;1;28115b487e65ac11b23dcf573a53a82b655aaeed;Tenche;#1502;15;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;4aabaf8ee2cd35640dda2470c05e87f43f1ffa1a;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
132435;HS_HURTO_GENERAL_2010_4090;2003-09-23 13:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;62ac030e3a3caa2f64fc1caf48c0f1f86151caea;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,244847;-75,563914;VERDADERO;4061427;1;62ac030e3a3caa2f64fc1caf48c0f1f86151caea;Bomboná No.1;#1015;10;Banco;Candelaria;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
132436;HS_HURTO_GENERAL_2013_3495;2003-09-23 15:20:00;07ab83f0191239f2f355a666b55c3f1add2229c7;cc1976b00d36a76c1ff5dcc6ee044db5b1da00aa;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,269443;-75,59525;FALSO;4005999,75;1;cc1976b00d36a76c1ff5dcc6ee044db5b1da00aa;Los Colores;#1114;11;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
133662;HS_HURTO_GENERAL_2013_5984;2004-02-06 16:20:00;07ab83f0191239f2f355a666b55c3f1add2229c7;70c063575fa1d75da32591211c74d67404eb915b;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;VERDADERO;5765000;1;70c063575fa1d75da32591211c74d67404eb915b;La Aguacatala;#1422;14;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
133689;HS_HURTO_GENERAL_2013_6164;2004-02-23 10:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;6b5556ad620d21e711fb057563623afff14ba488;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;VERDADERO;44666712;1;6b5556ad620d21e711fb057563623afff14ba488;Caribe;#0517;5;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
133729;HS_HURTO_GENERAL_2013_6489;2004-03-28 19:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;bb9a88d674e0832717258a2b6465e8a80c4680d2;4aabaf8ee2cd35640dda2470c05e87f43f1ffa1a;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,242724;-75,576793;VERDADERO;125000000;1;bb9a88d674e0832717258a2b6465e8a80c4680d2;La Alpujarra;#Inst_16;10;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;4aabaf8ee2cd35640dda2470c05e87f43f1ffa1a;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
133822;HS_HURTO_GENERAL_2013_7515;2004-06-25 15:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;60f64fb893dcbc9ad3c85c9dca2cc3f582970890;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,21294;-75,569889;VERDADERO;4425000;1;60f64fb893dcbc9ad3c85c9dca2cc3f582970890;Lalinde;#1405;14;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
133833;HS_HURTO_GENERAL_2010_8824;2004-07-02 14:40:00;07ab83f0191239f2f355a666b55c3f1add2229c7;8c6ad04c8747898cef8745be835d3b1d9ba6e3d8;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;VERDADERO;7000000;1;8c6ad04c8747898cef8745be835d3b1d9ba6e3d8;Estadio;#1113;11;Banco;Laureles;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
134005;HS_HURTO_GENERAL_2010_10961;2004-11-30 07:55:00;07ab83f0191239f2f355a666b55c3f1add2229c7;262e0edaee02497a779b57ac876c752aaf5e36c1;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;VERDADERO;122333000;1;262e0edaee02497a779b57ac876c752aaf5e36c1;San Diego;#1020;10;Banco;Candelaria;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
134705;HS_HURTO_GENERAL_2010_11806;2005-01-28 09:00:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;6f82da0cc639acebafa90c886955b3ae40a420f9;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,250887;-75,604567;VERDADERO;3500000;1;6f82da0cc639acebafa90c886955b3ae40a420f9;La América;#1204;12;Banco;Laureles;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
134711;HS_HURTO_GENERAL_2013_10243;2005-01-28 09:00:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;6f82da0cc639acebafa90c886955b3ae40a420f9;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,250887;-75,604567;FALSO;3500000;1;6f82da0cc639acebafa90c886955b3ae40a420f9;La América;#1204;12;Banco;Laureles;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
134729;HS_HURTO_GENERAL_2010_12026;2005-02-10 16:28:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;a39b7ec6ba4d60d9af15abf8cfd700e6a00e92b7;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,203212;-75,571924;VERDADERO;55977928;1;a39b7ec6ba4d60d9af15abf8cfd700e6a00e92b7;Patio Bonito;#1421;14;Banco;Poblado;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
134757;HS_HURTO_GENERAL_2013_10661;2005-03-01 10:35:00;07ab83f0191239f2f355a666b55c3f1add2229c7;23b922431636fb3e1f9aa7430a29883e53b4e981;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,214956;-75,570058;FALSO;7566011;1;23b922431636fb3e1f9aa7430a29883e53b4e981;Villa Carlota;#1403;14;Banco;Poblado;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
135494;HS_HURTO_GENERAL_2010_17635;2006-02-03 10:04:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;f76bc7b09ac20b8678edc35be0de620695059489;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,256194;-75,582156;VERDADERO;5557450;1;f76bc7b09ac20b8678edc35be0de620695059489;Suramericana;#1102;11;Banco;Laureles;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
135496;HS_HURTO_GENERAL_2013_15372;2006-02-03 10:04:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;f76bc7b09ac20b8678edc35be0de620695059489;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,256194;-75,582156;FALSO;5557450;1;f76bc7b09ac20b8678edc35be0de620695059489;Suramericana;#1102;11;Banco;Laureles;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
135507;HS_HURTO_GENERAL_2010_17747;2006-02-10 14:50:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;62ac030e3a3caa2f64fc1caf48c0f1f86151caea;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;VERDADERO;10566210;1;62ac030e3a3caa2f64fc1caf48c0f1f86151caea;Bomboná No.1;#1015;10;Banco;Candelaria;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
135562;HS_HURTO_GENERAL_2013_15717;2006-03-03 15:45:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;47c2132f98d3d5c2b6266844bef95b406a4ef164;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;FALSO;5119280;1;47c2132f98d3d5c2b6266844bef95b406a4ef164;El Poblado;#1418;14;Banco;Poblado;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
135728;HS_HURTO_GENERAL_2013_17132;2006-07-13 11:35:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;fd293fda7345de6d1a749088b6d4d75462f6a9a7;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,234618;-75,602128;FALSO;64713800;1;fd293fda7345de6d1a749088b6d4d75462f6a9a7;Nueva Villa del Aburrá;#1618;16;Vía pública;Belén;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
135738;HS_HURTO_GENERAL_2010_19748;2006-07-19 14:35:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;089cf14754783a7befaaa54486a21cedccda5574;6dea0970c4b6ddfb8cd661658d43903d9945af0a;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,291809;-75,571718;VERDADERO;8471700;1;089cf14754783a7befaaa54486a21cedccda5574;Castilla;#0511;5;Banco;Castilla;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;6dea0970c4b6ddfb8cd661658d43903d9945af0a;Hurto a entidad financiera;Miedo o terror;Sin dato;Grupo delincuencial;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
135742;HS_HURTO_GENERAL_2013_17180;2006-07-19 14:35:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;089cf14754783a7befaaa54486a21cedccda5574;6dea0970c4b6ddfb8cd661658d43903d9945af0a;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,291809;-75,571718;FALSO;8471700;1;089cf14754783a7befaaa54486a21cedccda5574;Castilla;#0511;5;Banco;Castilla;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;6dea0970c4b6ddfb8cd661658d43903d9945af0a;Hurto a entidad financiera;Miedo o terror;Sin dato;Grupo delincuencial;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
136211;HS_HURTO_GENERAL_2013_20164;2007-09-24 09:25:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;2b9f43d0750fc261f38e22beff3f76c837ce5043;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,184516;-75,656284;FALSO;20683000;1;2b9f43d0750fc261f38e22beff3f76c837ce5043;Área Urbana Cgto. San Antonio de Prado;#AUC2;80;Banco;Belén;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
